"run","susceptibility","hh","infRate","detections3Days","importationCount","meanLos","patientDays","patientDaysAtRisk","patientsIsolated","totalAcquisitions","admissionCount","acquirersWhoProgress","totalProgressions","grossInfRate","acquisitionRate","overallHHAdherence","nurseHHAdherence","cnaHHAdherence","doctorHHAdherence","ptHHAdherence","rtHHAdherence","ppeEfficacy","ppeAdherence","scenario","universalPpe","all_cause_isolation","surveillanceSensitivity","surveillanceSpecificity","isSurveillance"
229,0.025,0.0,212.42319133196318,185.0,0.0,8.337882156037017,15341.70316710811,8709.030254182193,919.0,1400.0,1857.0,185.0,185.0,120.58635080140992,912.545357416075,0.40859426560093864,0.41453164673131637,0.4276980444868404,0.2833619617366582,0.4185341320908217,0.44271701814615005,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
239,0.025,0.0,241.80672130065722,208.0,0.0,8.33976516299158,15470.264377349378,8601.911430798375,898.0,1425.0,1870.0,208.0,208.0,134.45148377977364,921.1219441643146,0.4088908513059781,0.415758104375636,0.42905492799862033,0.28143888269467754,0.41288559541101455,0.4442629744289789,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
249,0.025,0.0,218.8786998162148,190.0,0.0,8.374707341340184,15384.337386041916,8680.607119812787,879.0,1431.0,1855.0,191.0,192.0,124.80225516517861,930.1668080279718,0.4059156568379828,0.4118474356034549,0.42467031060211696,0.2861208920187793,0.41386688966501056,0.4391948837439889,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
259,0.025,0.0,181.47661909999013,163.0,0.0,8.438670103762878,15586.223681650034,8981.87330182684,900.0,1394.0,1866.0,163.0,165.0,105.8627178527264,894.3795677981855,0.4070901367504481,0.41326788805813974,0.42835124280907416,0.2821069939514945,0.41157611355849244,0.44264435632072735,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
269,0.025,0.0,181.88542622982754,164.0,0.0,8.454208084889611,15538.834460027105,9016.665238080823,901.0,1342.0,1855.0,163.0,164.0,105.54202145719617,863.6426389973004,0.4087787779062947,0.41692658326429793,0.42707493956486703,0.2810774877886644,0.40741825280624694,0.44530222590229407,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
279,0.025,0.0,235.95614780571708,202.0,0.0,8.626635160700452,15139.744707029293,8560.912774619626,829.0,1380.0,1775.0,200.0,202.0,133.42365007397555,911.5081044657736,0.4078906264791079,0.41413427291765387,0.43213205313691966,0.2833098756744077,0.4110241994622342,0.4422025643574197,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
289,0.025,0.0,196.9933831150125,178.0,0.0,8.466204730273725,15797.938026690772,9035.836492846898,913.0,1403.0,1883.0,178.0,178.0,112.6729321885345,888.0905834860332,0.40831998938801034,0.415536819645331,0.42890995260663506,0.28195224719101125,0.4114608831880936,0.4419212466405306,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
299,0.025,0.0,228.03031210215752,195.0,0.0,8.46970211595576,15279.342617184193,8551.494676402497,888.0,1415.0,1815.0,191.0,195.0,127.62329171196781,926.0869629355614,0.40779897486241823,0.4143436197468548,0.4291498852366723,0.2758256894176948,0.4124582432697976,0.4470051672691104,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
309,0.025,0.0,253.09433143305816,215.0,0.0,8.638193923455942,15185.944917435545,8494.85639534626,819.0,1378.0,1777.0,214.0,216.0,142.23678616929686,907.4180154689401,0.4073269039034924,0.4133793293144154,0.4279383513796717,0.2801724137931034,0.4126991946011182,0.4461170615073072,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
319,0.025,0.0,220.16521108509139,190.0,0.0,8.719503875128458,15163.217238848389,8629.882943975519,862.0,1331.0,1758.0,188.0,190.0,125.30322358847248,877.782055769773,0.4047028009155478,0.4115496519262114,0.42894333843797855,0.28146559220824396,0.40831593597773136,0.43414789734530645,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
329,0.025,0.0,214.62420582840053,189.0,0.0,8.429969778160327,15435.27466381156,8806.08966125247,897.0,1369.0,1849.0,190.0,190.0,123.09466733718733,886.9294714979445,0.406962923561767,0.4134072895331927,0.42658068983424935,0.2821268568733789,0.4140503120124805,0.43974655781649813,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
339,0.025,0.0,244.5702277341733,212.0,0.0,8.589845840597128,15341.464671306472,8668.266859955893,856.0,1394.0,1806.0,211.0,212.0,138.1875880446467,908.6485742181014,0.40795100812746593,0.41381702768695305,0.4286210188319014,0.2821088872031277,0.4150227804457579,0.4456638639030113,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
349,0.025,0.0,213.90433778897932,183.0,0.0,8.585924480106067,15076.883387066253,8555.226223627731,810.0,1320.0,1769.0,182.0,183.0,121.37787054649972,875.5125088599981,0.407751894019954,0.41509289934504817,0.42478105741161204,0.2823803967327888,0.4082561921441081,0.44626920712968654,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
359,0.025,0.0,214.83717364863037,191.0,0.0,8.513947816875332,15512.412922346855,8890.4539543228,886.0,1365.0,1835.0,187.0,191.0,123.12720203885846,879.9404753038838,0.40830665180546977,0.41428631525808757,0.42764976958525347,0.2822462708394267,0.4139143883456396,0.44807020946470133,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
369,0.025,0.0,237.16063384124752,201.0,0.0,8.578695595058905,15064.189464923436,8475.268291555798,874.0,1329.0,1773.0,199.0,201.0,133.42901751735343,882.2246979132473,0.4089280034937317,0.414865316181636,0.43593767026261304,0.2807688911130082,0.41658659176583634,0.4400505150554675,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
379,0.025,0.0,246.37775450426852,214.0,0.0,8.593468945270198,15356.529005197845,8685.849111279746,844.0,1422.0,1807.0,213.0,214.0,139.3544074494736,925.9905018371564,0.4063418979037853,0.41322955127059513,0.42799878000958563,0.28120194013959543,0.4107388147566719,0.4368080166198216,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
389,0.025,0.0,228.1694958609329,192.0,0.0,8.731626774804592,14721.522742320542,8414.797047061109,838.0,1301.0,1703.0,188.0,192.0,130.42129089543843,883.7401013279449,0.40788316404698405,0.414695065890285,0.42801733477789816,0.28473890874992674,0.41225619915711065,0.44013325494806976,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
399,0.025,0.0,220.86347576364037,184.0,0.0,8.323706222857275,14857.815607800236,8330.938348398979,871.0,1286.0,1805.0,184.0,184.0,123.84054618594233,865.5377304082709,0.4082048256740015,0.41514608284384774,0.42816067104808025,0.2809176899124611,0.4124610745885028,0.4429288600465287,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
